X,,Area (AU),,,,,
,0-50,50-150,150-300,300-800,800-1800,1800-3000,3000-8000
-776.156,-954.2275,,,,,,
-1117.281,-1353.1525,,,,,,
-931.031,-1633.4275,,,,,,
-311.856,-2072.9775,,,,,,
-819.431,-2264.2025,,,,,,
-943.781,-2506.3525,,,,,,
74.2710000000002,968.8905,,,,,,
-845.339,873.9145,,,,,,
-362.315,-165.7195,,,,,,
-837.534,-174.5485,,,,,,
-796.754,-568.2805,,,,,,
-289.876,-596.0365,,,,,,
-926.241,-624.6705,,,,,,
-385.071,-690.378499999999,,,,,,
-559.046,-1008.8655,,,,,,
-7.07099999999991,-1020.9395,,,,,,
857.978,-1101.8655,,,,,,
-1030.217,-1473.3295,,,,,,
-751.68,-1593.5005,,,,,,
-1373.949,-2450.0125,,,,,,
-794.299,2115.7165,,,,,,
-893.966,1970.0735,,,,,,
-441.966,1666.5975,,,,,,
-494.085,1333.5495,,,,,,
-318.299,1015.7165,,,,,,
128.606,715.9545,,,,,,
-364.204,637.502500000001,,,,,,
-777.942,634.549500000001,,,,,,
-890.156,-390.5925,,,,,,
-82.5610000000001,-909.7125,,,,,,
-408.085,-918.5695,,,,,,
-740.156,-1599.3315,,,,,,
-537.489,-1991.0695,,,,,,
-476.037,-2165.2595,,,,,,
-1640.704,-2261.7355,,,,,,
-1223.819,2171.3645,,,,,,
-1048.609,1148.0625,,,,,,
-1058.47,869.0855,,,,,,
-739.516,769.2715,,,,,,
-591.656,650.0855,,,,,,
-880.819,528.5045,,,,,,
28.9720000000002,289.5745,,,,,,
-1281.796,-1069.9605,,,,,,
-396.33,-1271.9835,,,,,,
-931.493,-1625.2165,,,,,,
-617.423,-1874.9605,,,,,,
-1431.935,-2253.6585,,,,,,
-795.383,2128.7795,,,,,,
103.208,1430.3705,,,,,,
-554.815,1004.6885,,,,,,
-573.292,996.0525,,,,,,
-636.656,873.0975,,,,,,
-505.361,750.9835,,,,,,
-593.838,673.4615,,,,,,
-1060.724,522.6425,,,,,,
-451.861,258.7115,,,,,,
-840.929,-168.1975,,,,,,
-635.065,-232.4705,,,,,,
-83.7469999999999,-631.5165,,,,,,
-418.292,-914.1525,,,,,,
-777.429,-1253.2885,,,,,,
-1218.724,-1831.9255,,,,,,
-1351.429,-2429.0615,,,,,,
-800.52,-2993.2885,,,,,,
-985.7,2558.9975,,,,,,
-34.5230000000001,1555.7085,,,,,,
-750.212,773.6195,,,,,,
-1059.3,510.1535,,,,,,
-733.878,153.6415,,,,,,
-532.545,111.886500000001,,,,,,
-935.5,-70.5354999999995,,,,,,
749.655,-239.2025,,,,,,
-384.789,-704.4245,,,,,,
-550.034,-1016.2465,,,,,,
-841.212,-1130.7805,,,,,,
-1285.789,-1383.7805,,,,,,
-150.878,-1679.3805,,,,,,
-541.189,-1981.0465,,,,,,
-182.723,-2018.5355,,,,,,
-64.395,2334.8145,,,,,,
-786.026,1536.0975,,,,,,
877.518,1403.2065,,,,,,
-374.765,1244.9675,,,,,,
-1054.395,1122.4675,,,,,,
-630.395,877.2935,,,,,,
754.474,580.9675,,,,,,
-612.504,6.81450000000041,,,,,,
-383.656,-423.8375,,,,,,
196.214,-818.2065,,,,,,
-758.721,-1923.4895,,,,,,
-1314.33,-2029.6195,,,,,,
-1472.178,-2696.2935,,,,,,
-1092.167,1693.8105,,,,,,
-399.124,1459.2995,,,,,,
-731.422,776.1085,,,,,,
-597.847,662.3635,,,,,,
-194.358,84.9375000000005,,,,,,
-182.741,79.7035000000005,,,,,,
-1.91100000000006,49.8745000000004,,,,,,
11.8330000000001,-1028.1685,,,,,,
-415.167,-1271.1045,,,,,,
-533.72,-1677.0835,,,,,,
-1065.443,-2181.3385,,,,,,
-555.89,-2397.3385,,,,,,
-1572.273,-2461.9345,,,,,,
-520.55,-2604.6365,,,,,,
-666.468,2323.9725,,,,,,
-1062.781,1135.8685,,,,,,
82.0729999999999,975.0975,,,,,,
246.802,829.3895,,,,,,
-112.76,-39.2564999999995,,,,,,
123.49,-143.0275,,,,,,
-152.844,-195.6735,,,,,,
-700.281,-688.4445,,,,,,
23.4900000000002,-1027.4645,,,,,,
-1082.156,-1050.4855,,,,,,
-839.76,-1135.5485,,,,,,
-322.135,-1406.1735,,,,,,
-139.573,-1674.1315,,,,,,
-362.739,-1961.6315,,,,,,
-1670.656,-2100.4235,,,,,,
-488.76,-2168.7565,,,,,,
-692.26,-2688.6945,,,,,,
-61.6970000000001,1799.8625,,,,,,
-209.105,1674.8625,,,,,,
-572.493,1007.0875,,,,,,
-510.329,756.7195,,,,,,
-365.697,364.5775,,,,,,
-353.023,-167.892499999999,,,,,,
-373.227,-423.6885,,,,,,
-182.983,-981.3615,,,,,,
-9.55400000000009,-1012.6475,,,,,,
-1077.187,-1044.0555,,,,,,
-312.37,-1057.6265,,,,,,
-1482.983,-1725.6065,,,,,,
-357.044,-1952.0145,,,,,,
-1063.86,-2171.1165,,,,,,
-821.799,-2272.1575,,,,,,
-1566.656,-2452.9535,,,,,,
-901.556,1949.9775,,,,,,
-715.696,1114.9775,,,,,,
747.324,994.1975,,,,,,
-836.416,298.0775,,,,,,
5.06399999999985,-534.9025,,,,,,
-282.236,-845.0225,,,,,,
-67.6759999999999,-893.0225,,,,,,
-204.516,-985.3225,,,,,,
-615.916,-2197.0625,,,,,,
-809.776,-2983.4425,,,,,,
25.971,,1100.3815,,,,,
-106.774,,777.6175,,,,,
-955.519,,405.0875,,,,,
-355.715,,366.3425,,,,,
-798.597,,-540.8735,,,,,
8.79500000000007,,-782.324499999999,,,,,
-403.695,,-905.4615,,,,,
119.638,,-911.226499999999,,,,,
-135.656,,-1131.5595,,,,,
-462.636,,-1494.4805,,,,,
-164.989,,-1678.6965,,,,,
-1257.166,,-2884.9515,,,,,
-616.656,,2063.5205,,,,,
-755.156,,1899.0975,,,,,
-861.06,,1771.1935,,,,,
-611.483,,16.4435000000003,,,,,
-691.502,,-671.498499999999,,,,,
-175.214,,-760.133499999999,,,,,
-690.944,,-1068.4405,,,,,
-619.175,,-1229.0175,,,,,
10.3820000000001,,-1614.1525,,,,,
-1391.368,,-1870.0565,,,,,
-525.694,,-1983.5175,,,,,
-1295.887,,-2038.5565,,,,,
-1638.829,,-2249.7485,,,,,
-675.079,,-2661.6525,,,,,
-214.977,,2204.4275,,,,,
-201.392,,2186.3525,,,,,
-949.864,,1617.1635,,,,,
-403.071,,1451.5595,,,,,
-913.203,,1071.2575,,,,,
-853.543,,889.8995,,,,,
-626.222,,886.5225,,,,,
-862.09,,862.069500000001,,,,,
-94.656,,764.6915,,,,,
32.5140000000001,,-774.289499999999,,,,,
906.344,,-941.2705,,,,,
-1176.26,,-1527.7235,,,,,
-874.713,,-2128.7235,,,,,
-1211.901,,-2234.4775,,,,,
-941.335,,-2529.7605,,,,,
-673.807,,-2676.6665,,,,,
-213.1,,2192.5975,,,,,
-700.786,,1694.5415,,,,,
-267.823,,1560.1165,,,,,
-397.767,,1442.9865,,,,,
-517.341,,1333.3755,,,,,
-459.563,,1105.7275,,,,,
-618.786,,889.7645,,,,,
-507.23,,773.2455,,,,,
-363.137,,-177.4025,,,,,
27.4920000000002,,-528.2545,,,,,
330.214,,-689.0505,,,,,
-503.582,,-802.976499999999,,,,,
-259.341,,-830.8835,,,,,
-83.3040000000001,,-890.958499999999,,,,,
-1183.1,,-897.6435,,,,,
-1090.619,,-1042.4215,,,,,
-771.841,,-1272.1065,,,,,
-326.911,,1797.9975,,,,,
-199.747,,1669.2705,,,,,
-134.456,,1216.9245,,,,,
-833.42,,288.5615,,,,,
-833.02,,277.9795,,,,,
-110.656,,-49.0024999999996,,,,,
-696.583,,-1416.9475,,,,,
-1381.365,,-1563.9115,,,,,
-1096.874,,-1673.2025,,,,,
-863.929,,-1778.0385,,,,,
-46.201,,-1790.7295,,,,,
-208.892,,-1876.8935,,,,,
-728.365,,-2449.0575,,,,,
-157.565,,-2458.6385,,,,,
-205.62,,1927.8655,,,,,
-864.567,,886.7405,,,,,
-429.656,,887.1685,,,,,
125.63,,-393.3315,,,,,
-1151.549,,-1361.4025,,,,,
-458.245,,-1488.4205,,,,,
-873.227,,-2138.1165,,,,,
-342.41,,1011.1415,,,,,
101.256,,957.053500000001,,,,,
716.853,,709.299500000001,,,,,
722.151,,657.7555,,,,,
-1071.516,,520.5795,,,,,
-726.288,,134.9655,,,,,
-369.867,,103.6675,,,,,
8.09799999999996,,54.0885000000003,,,,,
-363.112,,-442.6135,,,,,
-700.024,,-1055.2445,,,,,
-1287.165,,-1079.7185,,,,,
-790.586,,-1272.4905,,,,,
-1480.007,,-1408.5255,,,,,
-338.761,,-1416.4375,,,,,
-439.779,,-1483.4375,,,,,
-1143.41,,-2003.3845,,,,,
-338.235,,-2089.1045,,,,,
-906.363,,1966.7005,,,,,
-741.846,,1911.8905,,,,,
-779.087,,1549.7525,,,,,
-1122.759,,1350.6315,,,,,
-895.208,,1055.5805,,,,,
-329.466,,1009.5805,,,,,
-202.139,,869.2005,,,,,
-635.001,,246.2185,,,,,
789.672,,-336.6615,,,,,
-878.673,,-395.4365,,,,,
-1058.811,,-719.8685,,,,,
-156.363,,-749.2475,,,,,
-274.38,,-855.1095,,,,,
-1010.57,,-1184.1955,,,,,
-1488.139,,-1414.7305,,,,,
-1164.966,,-1524.2645,,,,,
-675.242,,-1747.0575,,,,,
-420.139,,-1800.1955,,,,,
-170.449,,-2021.3855,,,,,
-1242.587,,-2883.7125,,,,,
-712.097,,1679.6825,,,,,
-389.08,,1230.1395,,,,,
-761.419,,413.6145,,,,,
-760.588,,405.8175,,,,,
-363.605,,114.8005,,,,,
-506.148,,-827.7415,,,,,
-627.47,,-855.5555,,,,,
-185.334,,-971.9105,,,,,
-1321.266,,-2048.3175,,,,,
-313.825,,-2087.6735,,,,,
-366.876,,-2332.0635,,,,,
-492.842,,-2601.9275,,,,,
-347.939,,1810.2975,,,,,
-146.256,,1224.0805,,,,,
137.777,,707.8645,,,,,
-461.606,,260.1975,,,,,
-541.589,,-128.1195,,,,,
-189.456,,-483.4355,,,,,
-787.639,,-536.7695,,,,,
-917.573,,-1002.8855,,,,,
826.844,,-1002.9195,,,,,
-846.756,,-1144.7025,,,,,
-1096.739,,-1660.1355,,,,,
-357.939,,-1942.3855,,,,,
-1634.706,,-2268.2525,,,,,
-988.673,,-2365.9525,,,,,
56.7870000000003,,1666.0565,,,,,
-150.345,,1409.5315,,,,,
-717.853,,1093.0895,,,,,
7.16400000000021,,1093.9905,,,,,
92.393,,949.2045,,,,,
-868.951,,493.8765,,,,,
-531.771,,122.1875,,,,,
-922.64,,-59.2874999999999,,,,,
-719.886,,-84.6974999999998,,,,,
-539.607,,-119.468499999999,,,,,
-823.918,,-1157.7135,,,,,
-842.41,,-1442.6485,,,,,
-1493.787,,-2092.8945,,,,,
-590.984,,-2909.8455,,,,,
-98.4789999999998,,2602.7745,,,,,
-576.253,,2466.5165,,,,,
-13.2849999999999,,2005.8235,,,,,
515.925,,1820.2425,,,,,
-189.704,,1674.2425,,,,,
925.521,,1573.7265,,,,,
-801.027,,1537.2745,,,,,
26.279,,855.0005,,,,,
-623.108,,-233.1925,,,,,
109.07,,-929.1445,,,,,
-532.285,,-1361.9675,,,,,
-1274.769,,-1385.5795,,,,,
-1121.962,,-1678.0965,,,,,
-505.914,,-1683.1765,,,,,
-921.059,,-2526.9345,,,,,
-559.593,,2447.8515,,,,,
-376.831,,2043.9785,,,,,
-822.64,,1211.5345,,,,,
-813.688,,1204.1215,,,,,
233.519,,830.2645,,,,,
221.598,,829.1055,,,,,
-1.14800000000014,,-242.227499999999,,,,,
-502.227,,-815.7515,,,,,
19.6300000000001,,-1019.3075,,,,,
-604.656,,-1222.4815,,,,,
-1126.005,,-1355.2275,,,,,
-1302.91,,-1395.3705,,,,,
-375.624,,-1638.5925,,,,,
197.719,,1095.7225,,,,,
-64.6869999999999,,967.1595,,,,,
-659.531,,505.0665,,,,,
-163.906,,381.8165,,,,,
-421.406,,-27.8404999999998,,,,,
-491.484,,-803.918499999999,,,,,
-265.5,,-850.2775,,,,,
-1168.812,,-901.668499999999,,,,,
-923.812,,-1015.1215,,,,,
-308.734,,-1066.6995,,,,,
834.75,,-1189.1835,,,,,
-416.078,,-1258.4185,,,,,
-1410.672,,-1869.1525,,,,,
-610.344,,-1879.1525,,,,,
-849.062,,-2732.5905,,,,,
-176.102,,1421.7515,,,,,
-364.61,,1240.0895,,,,,
-474.456,,1107.5825,,,,,
-867.471,,869.5975,,,,,
-308.825,,784.551500000001,,,,,
687.867,,221.2125,,,,,
-625.364,,11.8125000000005,,,,,
-446.041,,-274.4335,,,,,
-65.2249999999999,,-613.0945,,,,,
-427.102,,-923.8485,,,,,
-885.087,,-2136.5255,,,,,
-1054.118,,-2194.1405,,,,,
-361.256,,-2343.8795,,,,,
-254.444,,2787.9305,,,,,
-505.959,,2183.0215,,,,,
-589.671,,1773.7035,,,,,
-926.808,,1411.6125,,,,,
-1111.065,,1355.6275,,,,,
-474.641,,1115.0065,,,,,
-971.02,,974.6735,,,,,
737.283,,928.6735,,,,,
-989.626,,-485.1905,,,,,
-783.671,,-935.9025,,,,,
-1017.474,,-1466.9175,,,,,
-457.186,,-1483.8415,,,,,
-767.853,,-1915.6445,,,,,
-1125.08,,-1988.2355,,,,,
-599.029,,2734.2845,,,,,
-396.94,,1466.0455,,,,,
-79.357,,988.388500000001,,,,,
-187.268,,94.6425000000004,,,,,
-877.372,,-387.5515,,,,,
-341.79,,-2075.7015,,,,,
-679.656,,-2688.2985,,,,,
-201.862,,2197.6565,,,,,
-623.038,,2048.3035,,,,,
-887.097,,1938.3185,,,,,
217.491,,1304.7445,,,,,
109.918,,1191.9505,,,,,
705.756,,926.4215,,,,,
129.168,,726.7595,,,,,
-669.509,,515.435500000001,,,,,
-665.259,,-479.5785,,,,,
-283.641,,-586.2555,,,,,
-6.99400000000014,,-1246.1085,,,,,
-100.877,,-1481.8735,,,,,
-1369.597,,-1549.4315,,,,,
-1466.715,,-1727.3735,,,,,
-766.568,,-1928.5055,,,,,
-1650.038,,-2258.1675,,,,,
241.808,,2107.1485,,,,,
-625.642,,2060.3945,,,,,
-900.149,,1934.9305,,,,,
-465.163,,1914.7855,,,,,
-1068.844,,865.8435,,,,,
-648.685,,511.1485,,,,,
109.706,,-160.7355,,,,,
-888.265,,-378.3305,,,,,
902.358,,1538.8545,,,,,
846.601,,1337.9405,,,,,
697.401,,692.6975,,,,,
-559.456,,383.7405,,,,,
-541.67,,375.0265,,,,,
127.187,,165.6405,,,,,
-429.985,,-24.5024999999996,,,,,
-3.91300000000001,,-259.7735,,,,,
-77.3559999999998,,-1481.7885,,,,,
-1166.742,,-1538.9595,,,,,
-1047.585,,-2179.4885,,,,,
-239.199,,-2226.4595,,,,,
-1556.199,,-2465.9165,,,,,
-51.3600000000001,,1806.6535,,,,,
-527.712,,1534.8795,,,,,
-460.839,,513.386500000001,,,,,
-274.388,,238.4005,,,,,
3.92100000000028,,61.6395000000002,,,,,
-129.895,,-366.2055,,,,,
-869.924,,-368.430499999999,,,,,
-696.487,,-701.1345,,,,,
-1140.586,,-1344.7685,,,,,
148.175,,-1353.7825,,,,,
-326.952,,-1416.3465,,,,,
26.4000000000001,,-1920.2335,,,,,
-318.318,,-2100.1205,,,,,
-900.755,,-2126.7825,,,,,
-1361.586,,-2445.9235,,,,,
-690.031,,1686.9305,,,,,
-1191.114,,1208.0975,,,,,
100.941,,1182.5695,,,,,
213.608,,856.7085,,,,,
-579.698,,656.7085,,,,,
-424.434,,-40.0274999999997,,,,,
-997.156,,-493.9165,,,,,
916.233,,-956.9165,,,,,
-1268.045,,-1069.1105,,,,,
-590.081,,2743.0905,,,,,
869.851,,1450.7485,,,,,
-1104.396,,1347.3375,,,,,
-5.94399999999996,,1097.8715,,,,,
-582.259,,668.2965,,,,,
-171.19,,-185.3615,,,,,
-91.971,,-1476.0325,,,,,
-616.409,,-1548.1835,,,,,
-1056.971,,-2182.4705,,,,,
-1492.108,,-2693.8135,,,,,
-799.437,,-2976.9365,,,,,
-238.318,,2790.4215,,,,,
-488.534,,1936.2055,,,,,
-325.926,,1786.4895,,,,,
38.547,,847.448500000001,,,,,
705.601,,698.232500000001,,,,,
-366.399,,650.0565,,,,,
16.4120000000003,,-242.6455,,,,,
-918.98,,-639.0105,,,,,
-635.426,,-862.6455,,,,,
-407.197,,-930.2405,,,,,
-316.305,,-1047.2805,,,,,
-604.372,,-1233.4435,,,,,
-369.886,,-1627.5785,,,,,
-541.561,,-2396.2805,,,,,
-1251.44,,-2892.7675,,,,,
1033.944,,2938.8505,,,,,
-796.029,,1546.6905,,,,,
-656.043,,1420.9845,,,,,
-1000.843,,1269.3305,,,,,
-729.469,,1112.0375,,,,,
-1297.203,,1064.3045,,,,,
-906.656,,1060.7575,,,,,
764.837,,1017.3975,,,,,
-0.563000000000102,,609.3045,,,,,
124.744,,433.7305,,,,,
213.437,,324.6775,,,,,
-1149.203,,222.7305,,,,,
-266.643,,-60.3494999999998,,,,,
120.651,,-167.8295,,,,,
-272.269,,-600.7095,,,,,
-272.149,,-828.842499999999,,,,,
-175.709,,-1353.5355,,,,,
-975.856,,-2364.5895,,,,,
-741.763,,-2457.9355,,,,,
-1307.616,,-2663.0825,,,,,
1162.62,,2897.7685,,,,,
-693.617,,2304.4395,,,,,
-535.459,,2195.3735,,,,,
-202.577,,856.1105,,,,,
-520.367,,749.9525,,,,,
-292.972,,-582.9285,,,,,
-167.551,,-752.2185,,,,,
-487.117,,-816.9025,,,,,
-75.0769999999998,,-883.5605,,,,,
-775.906,,-946.3365,,,,,
-261.88,,-1210.2975,,,,,
-1113.051,,-1673.9415,,,,,
-1629.13,,-2256.6265,,,,,
-1088.538,,-2624.5205,,,,,
-728.137,,1306.1035,,,,,
-83.799,,760.9615,,,,,
-157.305,,641.792500000001,,,,,
-8.91600000000017,,-248.7925,,,,,
743.396,,-249.2595,,,,,
-367.604,,-703.766499999999,,,,,
1.279,,-1010.3895,,,,,
-1080.851,,-1057.6105,,,,,
-165.214,,-1358.2595,,,,,
-1117.188,,-2008.3375,,,,,
-1002.007,,-2366.0645,,,,,
-260.989,,1547.4055,,,,,
815.472,,1294.0335,,,,,
-853.759,,881.1235,,,,,
-1146.925,,208.8925,,,,,
113.229,,-135.671499999999,,,,,
-115.566,,-355.3385,,,,,
-336.002,,-1426.8765,,,,,
-1131.31,,-2012.5565,,,,,
-836.759,,-2738.3255,,,,,
-1059.477,,-2821.9405,,,,,
-188.289,,2188.4325,,,,,
966.648,,1675.6485,,,,,
-388.137,,1246.9015,,,,,
96.04,,1196.6605,,,,,
-417.2,,882.2305,,,,,
-619.251,,877.3315,,,,,
-73.9719999999998,,471.078500000001,,,,,
-745.048,,414.1415,,,,,
-557.378,,370.8885,,,,,
-166.175,,86.5085000000004,,,,,
72.8000000000002,,-1173.8325,,,,,
-1180.112,,-1212.8205,,,,,
-1297.58,,-1384.5925,,,,,
-68.491,,-1807.9345,,,,,
-290.468,,771.3855,,,,,
-928.494,,754.859500000001,,,,,
7.74400000000014,,599.9725,,,,,
-948.856,,422.5725,,,,,
-940.906,,-48.1644999999999,,,,,
-673.468,,-482.1525,,,,,
-73.1059999999998,,-624.9405,,,,,
19.2820000000002,,-776.3775,,,,,
-994.731,,-863.3645,,,,,
-618.194,,-1239.5905,,,,,
-782.606,,-1261.2145,,,,,
-1292.818,,-1398.0025,,,,,
-1105.794,,-1684.2645,,,,,
-1221.881,,-1844.5025,,,,,
-540.881,,-2410.4405,,,,,
-775.418,,-2978.5775,,,,,
-1032.162,,649.7335,,,,,
-947.249,,-58.9214999999995,,,,,
297.788,,-134.4515,,,,,
-957.779,,-267.6375,,,,,
-1094.323,,-1054.0815,,,,,
67.9120000000003,,-1403.6865,,,,,
-629.434,,-2207.7725,,,,,
-100.376,,2342.8655,,,,,
-1107.583,,2319.9515,,,,,
-952.619,,1627.0605,,,,,
707.844,,457.3415,,,,,
-931.607,,-55.9024999999997,,,,,
-615.973,,-1567.7315,,,,,
-352.595,,-1639.9145,,,,,
-1008.595,,-1822.4395,,,,,
-801.017,,2138.0675,,,,,
-1082.957,,1701.8865,,,,,
-684.283,,1670.1395,,,,,
-384.005,,1457.8745,,,,,
-385.403,,1448.4165,,,,,
-471.029,,1124.6935,,,,,
-853.319,,869.0795,,,,,
-257.331,,511.2725,,,,,
-439.415,,-26.8724999999995,,,,,
-267.439,,-310.4385,,,,,
-185.668,,-1361.1975,,,,,
-212.013,,1689.2045,,,,,
-537.632,,1529.9785,,,,,
712.046,,443.7045,,,,,
19.511,,-255.5455,,,,,
-683.227,,-703.9385,,,,,
-22.489,,-1263.6045,,,,,
-314.061,,-1412.0815,,,,,
-849.894,,-1795.4975,,,,,
-777.846,,-1923.2235,,,,,
-394.477,,-2343.3905,,,,,
-982.216,,-2355.8545,,,,,
-1367.156,,-2434.4025,,,,,
-227.703,,2780.4565,,,,,
-752.55,,1306.9035,,,,,
771.085,,1023.8215,,,,,
-986.185,,987.5385,,,,,
775.579,,822.5035,,,,,
145.897,,700.2565,,,,,
-351.538,,657.0445,,,,,
-453.644,,239.0445,,,,,
6.90900000000011,,-233.767499999999,,,,,
248.591,,-282.5085,,,,,
-161.35,,-762.9435,,,,,
-399.844,,-1261.7675,,,,,
-513.032,,-1674.1085,,,,,
-56.3299999999999,,1554.7715,,,,,
16.2159999999999,,1342.0275,,,,,
311.577,,423.4235,,,,,
719.821,,-658.6355,,,,,
-490.761,,-827.704499999999,,,,,
812.856,,-988.3795,,,,,
-678.714,,-1379.4835,,,,,
165.96,,-1522.0885,,,,,
929.751,,-1579.9255,,,,,
-221.989,,2208.9885,,,,,
-583.277,,1751.3105,,,,,
694.321,,661.321500000001,,,,,
-155.346,,651.3445,,,,,
-529.024,,141.2645,,,,,
-414.323,,-906.597499999999,,,,,
-276.645,,-1215.0925,,,,,
-1117.897,,-1343.2305,,,,,
-555.484,,-1357.0465,,,,,
-365.794,,-1642.0345,,,,,
-1198.84,,-1839.2765,,,,,
-1396.208,,-1861.6205,,,,,
-345.849,,1786.5405,,,,,
-583.179,,1784.2795,,,,,
-116.974,,1236.5975,,,,,
202.514,,1083.1995,,,,,
33.7420000000002,,831.495500000001,,,,,
711.253,,678.3815,,,,,
121.651,,445.3365,,,,,
-88.326,,-40.3004999999998,,,,,
-436.747,,-41.2774999999997,,,,,
-1150.031,,-1352.8685,,,,,
-244.565,,-1577.0385,,,,,
28.6280000000002,,-1609.0275,,,,,
-1467.076,,-1715.0725,,,,,
-814.338,,-2279.9255,,,,,
-1254.94,,-2875.4365,,,,,
-33.364,,2002.5185,,,,,
87.7930000000001,,1441.8335,,,,,
-563.971,,1011.2265,,,,,
-936.398,,767.080500000001,,,,,
-523.296,,762.2045,,,,,
-5.75700000000006,,628.1595,,,,,
-458.308,,501.4965,,,,,
-522.712,,113.1255,,,,,
-554.499,,-384.4925,,,,,
-447.971,,-1787.9645,,,,,
-916.173,,-1971.9985,,,,,
-789.914,,-2987.7625,,,,,
-994.667,,1827.8415,,,,,
782.133,,1286.5415,,,,,
-839.112,,1206.9085,,,,,
-514.867,,769.7975,,,,,
-175.378,,651.830500000001,,,,,
-868.134,,506.1645,,,,,
-944.045,,403.1865,,,,,
-359.167,,376.5645,,,,,
101.4,,-150.4135,,,,,
-624.723,,-218.2135,,,,,
743.844,,-269.3465,,,,,
149.766,,-1336.0025,,,,,
81.3220000000001,,1652.5315,,,,,
-55.8539999999998,,1570.4765,,,,,
257.267,,557.3555,,,,,
-457.348,,524.828500000001,,,,,
122.674,,154.0705,,,,,
-567.711,,-2402.6335,,,,,
-643.547,,2058.7385,,,,,
-464.134,,1098.8255,,,,,
203.757,,850.6735,,,,,
704.322,,708.4995,,,,,
-881.547,,508.9995,,,,,
-738.015,,402.5325,,,,,
125.007,,-644.0985,,,,,
-614.189,,-1210.3695,,,,,
-1352.439,,-2438.8805,,,,,
-297.917,,-2520.8155,,,,,
-1293.363,,-2661.6195,,,,,
-440.015,,-2813.7395,,,,,
-787.308,,-2962.0545,,,,,
-755.591,,2594.7485,,,,,
-377.678,,2057.0815,,,,,
-220.699,,1680.5225,,,,,
197.559,,1330.4795,,,,,
8.67700000000013,,1077.3715,,,,,
-884.753,,490.8445,,,,,
-676.559,,-1391.9615,,,,,
-77.172,,-1795.8215,,,,,
-1485.57,,-2072.2515,,,,,
-692.247,,-2660.3595,,,,,
-242.603,,2770.7355,,,,,
1064.355,,2688.2355,,,,,
-140.337,,1420.4915,,,,,
-402.071,,885.9275,,,,,
-217.486,,857.9915,,,,,
-11.0499999999997,,617.4275,,,,,
-541.082,,386.0865,,,,,
6.16300000000001,,-1626.6685,,,,,
-54.172,,1790.6395,,,,,
878.218,,1426.8925,,,,,
-258.045,,1104.2295,,,,,
-408.645,,896.8925,,,,,
22.6280000000002,,836.1865,,,,,
-629.54,,259.4185,,,,,
-721.751,,143.7025,,,,,
15.6700000000001,,-534.2135,,,,,
-778.888,,-1279.5495,,,,,
917.615,,1440.7645,,,,,
-640.416,,1417.1395,,,,,
-898.104,,1076.2435,,,,,
717.104,,923.8375,,,,,
788.823,,860.2745,,,,,
714.969,,773.3995,,,,,
-748.114,,762.0455,,,,,
311.229,,410.3055,,,,,
0.927000000000135,,-1255.4445,,,,,
-440.218,,-1502.3295,,,,,
-206.833,,-1887.8405,,,,,
1070.777,,2681.8445,,,,,
-690.532,,2315.4425,,,,,
-961.192,,2213.3815,,,,,
-919.656,,760.4325,,,,,
-628.388,,-245.5365,,,,,
-267.945,,-320.515499999999,,,,,
-551.275,,-363.8765,,,,,
-683.378,,-685.1345,,,,,
-788.769,,-956.9285,,,,,
-180.079,,-1341.3925,,,,,
-158.718,,-1689.3925,,,,,
-1164.934,,-2418.7225,,,,,
-491.336,,-2613.6085,,,,,
64.915,,1673.8325,,,,,
-73.3600000000001,,-640.5455,,,,,
-1191.687,,-1230.5755,,,,,
-30.442,,-1253.0555,,,,,
-684.35,,-1416.6885,,,,,
-1441.932,,-2263.2695,,,,,
-32.8379999999997,,1568.9815,,,,,
-67.605,,1563.3445,,,,,
749.607,,958.0215,,,,,
-259.737,,239.8505,,,,,
114.192,,-651.4835,,,,,
-1020.909,,-1480.2105,,,,,
-684.373,,-1740.9785,,,,,
1112.364,,2765.0275,,,,,
53.0839999999998,,2213.7775,,,,,
-355.966,,2057.9175,,,,,
-288.046,,1327.2575,,,,,
-267.646,,1091.6375,,,,,
745.064,,84.5175000000004,,,,,
-1283.016,,-1394.7625,,,,,
966.463,,1702.9835,,,,,
764.809,,853.8745,,,,,
-354.715,,642.0525,,,,,
303.76,,114.607500000001,,,,,
-689.25,,-478.8775,,,,,
-141.458,,-1120.5315,,,,,
-765.428,,-1261.9965,,,,,
-1180.913,,-1540.2345,,,,,
-586.498,,-1574.6695,,,,,
17.136,,-1632.0165,,,,,
-326.805,,-2079.2835,,,,,
-1059.558,,2038.6265,,,,,
785.373,,1311.7155,,,,,
20.991,,1084.4015,,,,,
808.677,,1083.1755,,,,,
724.668,,485.2835,,,,,
-570.774,,-384.4125,,,,,
-58.558,,-625.0985,,,,,
717.599,,-634.784499999999,,,,,
766.462,,-854.1185,,,,,
-132.783,,-1684.0205,,,,,
101.393,,2480.7145,,,,,
-604.811,,1189.9375,,,,,
81.596,,957.5685,,,,,
727.927,,827.0345,,,,,
-171.539,,77.7625000000003,,,,,
332.441,,-430.7815,,,,,
-1154.404,,-562.7905,,,,,
22.509,,-1038.2275,,,,,
-829.18,,-1458.0525,,,,,
-715.394,,-2460.3155,,,,,
-87.7709999999997,,2333.4245,,,,,
-596.098,,1787.7035,,,,,
-794.502,,1526.6075,,,,,
120.844,,1422.9245,,,,,
